"datetime","cond_uS_cm","temp_C","site"
"8/4/2024 7:00",333.5,26.35,"PA"
"8/4/2024 7:10",333.5,26.34,"PA"
"8/4/2024 7:20",332.3,26.34,"PA"
"8/4/2024 7:30",332.7,26.34,"PA"
"8/4/2024 7:40",332.7,26.34,"PA"
"8/4/2024 7:50",333.9,26.33,"PA"
"8/4/2024 8:00",335.5,26.33,"PA"
"8/4/2024 8:10",335.5,26.33,"PA"
"8/4/2024 8:20",335.9,26.33,"PA"
"8/4/2024 8:30",336.3,26.34,"PA"
"8/4/2024 8:40",336.3,26.34,"PA"
"8/4/2024 8:50",336.3,26.35,"PA"
"8/4/2024 9:00",336.7,26.37,"PA"
"8/4/2024 9:10",337.9,26.37,"PA"
"8/4/2024 9:20",339.4,26.39,"PA"
"8/4/2024 9:30",339.4,26.4,"PA"
"8/4/2024 9:40",340.6,26.42,"PA"
"8/4/2024 9:50",341.8,26.45,"PA"
"8/4/2024 10:00",343,26.47,"PA"
"8/4/2024 10:10",342.9,26.5,"PA"
"8/4/2024 10:20",345.3,26.54,"PA"
"8/4/2024 10:30",346.5,26.57,"PA"
"8/4/2024 10:40",348,26.61,"PA"
"8/4/2024 10:50",350.8,26.63,"PA"
"8/4/2024 11:00",353.5,26.68,"PA"
"8/4/2024 11:10",355.1,26.76,"PA"
"8/4/2024 11:20",358.2,26.79,"PA"
"8/4/2024 11:30",362.5,26.87,"PA"
"8/4/2024 11:40",364.5,26.92,"PA"
"8/4/2024 11:50",373.2,26.98,"PA"
"8/4/2024 12:00",382.2,27,"PA"
"8/4/2024 12:10",377.5,27.05,"PA"
"8/4/2024 12:20",372.7,27.12,"PA"
"8/4/2024 12:30",367.6,27.16,"PA"
"8/4/2024 12:40",368.3,27.21,"PA"
"8/4/2024 12:50",371.1,27.27,"PA"
"8/4/2024 13:00",371.5,27.31,"PA"
"8/4/2024 13:10",372.2,27.36,"PA"
"8/4/2024 13:20",370.6,27.4,"PA"
"8/4/2024 13:30",375,27.43,"PA"
"8/4/2024 13:40",376.9,27.5,"PA"
"8/4/2024 13:50",377.3,27.53,"PA"
"8/4/2024 14:00",375.7,27.6,"PA"
"8/4/2024 14:10",373.3,27.62,"PA"
"8/4/2024 14:20",372.5,27.62,"PA"
"8/4/2024 14:30",370.9,27.68,"PA"
"8/4/2024 14:40",370.9,27.67,"PA"
"8/4/2024 14:50",370.5,27.72,"PA"
"8/4/2024 15:00",369.7,27.69,"PA"
"8/4/2024 15:10",368.9,27.75,"PA"
"8/4/2024 15:20",368.1,27.76,"PA"
"8/4/2024 15:30",367.7,27.75,"PA"
"8/4/2024 15:40",367.7,27.76,"PA"
"8/4/2024 15:50",367.7,27.75,"PA"
"8/4/2024 16:00",367.3,27.75,"PA"
"8/4/2024 16:10",366.5,27.74,"PA"
"8/4/2024 16:20",366.6,27.72,"PA"
"8/4/2024 16:30",365.4,27.72,"PA"
"8/4/2024 16:40",365.4,27.69,"PA"
"8/4/2024 16:50",363.8,27.68,"PA"
"8/4/2024 17:00",363.8,27.65,"PA"
"8/4/2024 17:10",362.3,27.64,"PA"
"8/4/2024 17:20",361.1,27.61,"PA"
"8/4/2024 17:30",359.1,27.59,"PA"
"8/4/2024 17:40",357.9,27.57,"PA"
"8/4/2024 17:50",357.5,27.55,"PA"
"8/4/2024 18:00",357.6,27.52,"PA"
"8/4/2024 18:10",355.6,27.5,"PA"
"8/4/2024 18:20",356.8,27.49,"PA"
"8/4/2024 18:30",355.2,27.46,"PA"
"8/4/2024 18:40",352.5,27.44,"PA"
"8/4/2024 18:50",352.9,27.42,"PA"
"8/4/2024 19:00",353.7,27.38,"PA"
"8/4/2024 19:10",354.1,27.37,"PA"
"8/4/2024 19:20",354.5,27.35,"PA"
"8/4/2024 19:30",354.9,27.32,"PA"
"8/4/2024 19:40",355.3,27.3,"PA"
"8/4/2024 19:50",354.9,27.28,"PA"
"8/4/2024 20:00",355.3,27.25,"PA"
"8/4/2024 20:10",356.1,27.24,"PA"
"8/4/2024 20:20",356.1,27.23,"PA"
"8/4/2024 20:30",356.9,27.22,"PA"
"8/4/2024 20:40",358.1,27.2,"PA"
"8/4/2024 20:50",358.1,27.19,"PA"
"8/4/2024 21:00",358.1,27.17,"PA"
"8/4/2024 21:10",358.5,27.16,"PA"
"8/4/2024 21:20",359.3,27.15,"PA"
"8/4/2024 21:30",358.9,27.14,"PA"
"8/4/2024 21:40",356.9,27.13,"PA"
"8/4/2024 21:50",357.3,27.12,"PA"
"8/4/2024 22:00",356.1,27.09,"PA"
"8/4/2024 22:10",356.5,27.09,"PA"
"8/4/2024 22:20",356.5,27.07,"PA"
"8/4/2024 22:30",356.2,27.06,"PA"
"8/4/2024 22:40",356.9,27.06,"PA"
"8/4/2024 22:50",357.3,27.04,"PA"
"8/4/2024 23:00",357.7,27.04,"PA"
"8/4/2024 23:10",357.7,27.02,"PA"
"8/4/2024 23:20",357.8,27.01,"PA"
"8/4/2024 23:30",358.2,27,"PA"
"8/4/2024 23:40",357.8,26.99,"PA"
"8/4/2024 23:50",357,26.98,"PA"
"8/5/2024 0:00",357,26.97,"PA"
"8/5/2024 0:10",357,26.97,"PA"
"8/5/2024 0:20",356.2,26.95,"PA"
"8/5/2024 0:30",356.2,26.94,"PA"
"8/5/2024 0:40",357,26.93,"PA"
"8/5/2024 0:50",357.8,26.92,"PA"
"8/5/2024 1:00",358.2,26.92,"PA"
"8/5/2024 1:10",359,26.91,"PA"
"8/5/2024 1:20",359,26.9,"PA"
"8/5/2024 1:30",359.4,26.89,"PA"
"8/5/2024 1:40",359.4,26.89,"PA"
"8/5/2024 1:50",359.4,26.87,"PA"
"8/5/2024 2:00",359.4,26.87,"PA"
"8/5/2024 2:10",359.4,26.86,"PA"
"8/5/2024 2:20",359.8,26.86,"PA"
"8/5/2024 2:30",360.6,26.85,"PA"
"8/5/2024 2:40",361.8,26.85,"PA"
"8/5/2024 2:50",361,26.84,"PA"
"8/5/2024 3:00",360.6,26.84,"PA"
"8/5/2024 3:10",363,26.83,"PA"
"8/5/2024 3:20",362.6,26.82,"PA"
"8/5/2024 3:30",363,26.82,"PA"
"8/5/2024 3:40",363.8,26.8,"PA"
"8/5/2024 3:50",363.8,26.8,"PA"
"8/5/2024 4:00",363.8,26.79,"PA"
"8/5/2024 4:10",364.9,26.79,"PA"
"8/5/2024 4:20",365.3,26.78,"PA"
"8/5/2024 4:30",364.9,26.78,"PA"
"8/5/2024 4:40",365.7,26.77,"PA"
"8/5/2024 4:50",365.7,26.76,"PA"
"8/5/2024 5:00",366.1,26.76,"PA"
"8/5/2024 5:10",366.5,26.75,"PA"
"8/5/2024 5:20",367.3,26.75,"PA"
"8/5/2024 5:30",367.7,26.75,"PA"
"8/5/2024 5:40",367.7,26.74,"PA"
"8/5/2024 5:50",368.1,26.72,"PA"
"8/5/2024 6:00",368.5,26.72,"PA"
"8/5/2024 6:10",369.3,26.72,"PA"
"8/5/2024 6:20",370.1,26.71,"PA"
"8/5/2024 6:30",370.1,26.71,"PA"
"8/5/2024 6:40",373.3,26.7,"PA"
"8/5/2024 6:50",372.1,26.7,"PA"
"8/5/2024 7:00",373.7,26.69,"PA"
"8/5/2024 7:10",373.7,26.7,"PA"
"8/5/2024 7:20",372.5,26.69,"PA"
"8/5/2024 7:30",373.3,26.7,"PA"
"8/5/2024 7:40",372.5,26.7,"PA"
"8/5/2024 7:50",373.3,26.7,"PA"
"8/5/2024 8:00",373.3,26.71,"PA"
"8/5/2024 8:10",374.1,26.72,"PA"
"8/5/2024 8:20",373.7,26.72,"PA"
"8/5/2024 8:30",373.3,26.75,"PA"
"8/5/2024 8:40",374,26.75,"PA"
"8/5/2024 8:50",375.6,26.77,"PA"
"8/5/2024 9:00",380,26.78,"PA"
"8/5/2024 9:10",380.7,26.82,"PA"
"8/5/2024 9:20",378.8,26.83,"PA"
"8/5/2024 9:30",379.1,26.86,"PA"
"8/5/2024 9:40",379.1,26.9,"PA"
"8/5/2024 9:50",378.7,26.92,"PA"
"8/5/2024 10:00",381.5,26.97,"PA"
"8/5/2024 10:10",385,27.01,"PA"
"8/5/2024 10:20",385,27.06,"PA"
"8/5/2024 10:30",385.4,27.1,"PA"
"8/5/2024 10:40",384.5,27.15,"PA"
"8/5/2024 10:50",384.9,27.21,"PA"
"8/5/2024 11:00",384.9,27.25,"PA"
"8/5/2024 11:10",386.8,27.34,"PA"
"8/5/2024 11:20",386.8,27.39,"PA"
"8/5/2024 11:30",386.8,27.46,"PA"
"8/5/2024 11:40",388.7,27.52,"PA"
"8/5/2024 11:50",388.3,27.57,"PA"
"8/5/2024 12:00",387.9,27.64,"PA"
"8/5/2024 12:10",390.6,27.74,"PA"
"8/5/2024 12:20",388.2,27.76,"PA"
"8/5/2024 12:30",387.4,27.82,"PA"
"8/5/2024 12:40",387.4,27.89,"PA"
"8/5/2024 12:50",387,27.95,"PA"
"8/5/2024 13:00",388.5,27.99,"PA"
"8/5/2024 13:10",388.9,28.06,"PA"
"8/5/2024 13:20",388.1,28.11,"PA"
"8/5/2024 13:30",388.5,28.19,"PA"
"8/5/2024 13:40",388.8,28.23,"PA"
"8/5/2024 13:50",388.8,28.27,"PA"
"8/5/2024 14:00",388.4,28.3,"PA"
"8/5/2024 14:10",387.6,28.33,"PA"
"8/5/2024 14:20",387.6,28.36,"PA"
"8/5/2024 14:30",387.6,28.36,"PA"
"8/5/2024 14:40",387.6,28.37,"PA"
"8/5/2024 14:50",386.4,28.38,"PA"
"8/5/2024 15:00",384.1,28.36,"PA"
"8/5/2024 15:10",382.9,28.36,"PA"
"8/5/2024 15:20",382.5,28.35,"PA"
"8/5/2024 15:30",381.7,28.33,"PA"
"8/5/2024 15:40",381.7,28.32,"PA"
"8/5/2024 15:50",380.9,28.29,"PA"
"8/5/2024 16:00",380.9,28.26,"PA"
"8/5/2024 16:10",381.7,28.22,"PA"
"8/5/2024 16:20",382.2,28.19,"PA"
"8/5/2024 16:30",380.6,28.17,"PA"
"8/5/2024 16:40",381,28.14,"PA"
"8/5/2024 16:50",381,28.1,"PA"
"8/5/2024 17:00",383.8,28.05,"PA"
"8/5/2024 17:10",382.2,28.02,"PA"
"8/5/2024 17:20",381.8,27.97,"PA"
"8/5/2024 17:30",381.1,27.95,"PA"
"8/5/2024 17:40",382.3,27.9,"PA"
"8/5/2024 17:50",381.9,27.87,"PA"
"8/5/2024 18:00",381.1,27.82,"PA"
"8/5/2024 18:10",379.6,27.78,"PA"
"8/5/2024 18:20",378,27.75,"PA"
"8/5/2024 18:30",377.2,27.7,"PA"
"8/5/2024 18:40",378.8,27.68,"PA"
"8/5/2024 18:50",377.6,27.65,"PA"
"8/5/2024 19:00",375.3,27.61,"PA"
"8/5/2024 19:10",375.7,27.59,"PA"
"8/5/2024 19:20",375.7,27.54,"PA"
"8/5/2024 19:30",374.5,27.52,"PA"
"8/5/2024 19:40",374.5,27.49,"PA"
"8/5/2024 19:50",373.8,27.46,"PA"
"8/5/2024 20:00",373,27.44,"PA"
"8/5/2024 20:10",373,27.42,"PA"
"8/5/2024 20:20",371.4,27.39,"PA"
"8/5/2024 20:30",371,27.37,"PA"
"8/5/2024 20:40",370.2,27.36,"PA"
"8/5/2024 20:50",371.4,27.34,"PA"
"8/5/2024 21:00",371.8,27.32,"PA"
"8/5/2024 21:10",372.6,27.31,"PA"
"8/5/2024 21:20",372.2,27.3,"PA"
"8/5/2024 21:30",372.3,27.28,"PA"
"8/5/2024 21:40",371.9,27.27,"PA"
"8/5/2024 21:50",371.5,27.25,"PA"
"8/5/2024 22:00",372.3,27.24,"PA"
"8/5/2024 22:10",372.7,27.23,"PA"
"8/5/2024 22:20",372.7,27.21,"PA"
"8/5/2024 22:30",373.5,27.21,"PA"
"8/5/2024 22:40",373.5,27.2,"PA"
"8/5/2024 22:50",372.7,27.19,"PA"
"8/5/2024 23:00",372.7,27.17,"PA"
"8/5/2024 23:10",372.7,27.16,"PA"
"8/5/2024 23:20",373.9,27.15,"PA"
"8/5/2024 23:30",373.9,27.14,"PA"
"8/5/2024 23:40",374.3,27.13,"PA"
"8/5/2024 23:50",374.3,27.12,"PA"
"8/6/2024 0:00",374.3,27.1,"PA"
"8/6/2024 0:10",374.7,27.09,"PA"
"8/6/2024 0:20",374.3,27.08,"PA"
"8/6/2024 0:30",374.3,27.07,"PA"
"8/6/2024 0:40",374.7,27.06,"PA"
"8/6/2024 0:50",374.7,27.05,"PA"
"8/6/2024 1:00",375.1,27.04,"PA"
"8/6/2024 1:10",375.9,27.02,"PA"
"8/6/2024 1:20",376.3,27.01,"PA"
"8/6/2024 1:30",376.3,27,"PA"
"8/6/2024 1:40",377.1,26.99,"PA"
"8/6/2024 1:50",375.9,26.97,"PA"
"8/6/2024 2:00",376.3,26.97,"PA"
"8/6/2024 2:10",376.3,26.95,"PA"
"8/6/2024 2:20",375.9,26.94,"PA"
"8/6/2024 2:30",375.9,26.94,"PA"
"8/6/2024 2:40",375.2,26.93,"PA"
"8/6/2024 2:50",374,26.93,"PA"
"8/6/2024 3:00",374.4,26.92,"PA"
"8/6/2024 3:10",375.6,26.91,"PA"
"8/6/2024 3:20",376,26.9,"PA"
"8/6/2024 3:30",377.1,26.89,"PA"
"8/6/2024 3:40",377.2,26.87,"PA"
"8/6/2024 3:50",377.9,26.87,"PA"
"8/6/2024 4:00",376.4,26.86,"PA"
"8/6/2024 4:10",377.2,26.85,"PA"
"8/6/2024 4:20",378.7,26.85,"PA"
"8/6/2024 4:30",378,26.84,"PA"
"8/6/2024 4:40",378,26.83,"PA"
"8/6/2024 4:50",378.4,26.83,"PA"
"8/6/2024 5:00",380.3,26.82,"PA"
"8/6/2024 5:10",382.3,26.8,"PA"
"8/6/2024 5:20",382.3,26.79,"PA"
"8/6/2024 5:30",381.5,26.78,"PA"
"8/6/2024 5:40",381.5,26.78,"PA"
"8/6/2024 5:50",382.3,26.78,"PA"
"8/6/2024 6:00",383.5,26.77,"PA"
"8/6/2024 6:10",384.7,26.76,"PA"
"8/6/2024 6:20",383.5,26.76,"PA"
"8/6/2024 6:30",383.5,26.75,"PA"
"8/6/2024 6:40",384.7,26.75,"PA"
"8/6/2024 6:50",387.1,26.75,"PA"
"8/6/2024 7:00",390.6,26.74,"PA"
"8/6/2024 7:10",390.6,26.74,"PA"
"8/6/2024 7:20",390.2,26.74,"PA"
"8/6/2024 7:30",389.1,26.75,"PA"
"8/6/2024 7:40",388.7,26.76,"PA"
"8/6/2024 7:50",387.9,26.76,"PA"
"8/6/2024 8:00",388.3,26.78,"PA"
"8/6/2024 8:10",386.7,26.78,"PA"
"8/6/2024 8:20",385.5,26.8,"PA"
"8/6/2024 8:30",385.9,26.82,"PA"
"8/6/2024 8:40",386.3,26.83,"PA"
"8/6/2024 8:50",387,26.85,"PA"
"8/6/2024 9:00",388.2,26.87,"PA"
"8/6/2024 9:10",388.6,26.9,"PA"
"8/6/2024 9:20",388.6,26.92,"PA"
"8/6/2024 9:30",389,26.95,"PA"
"8/6/2024 9:40",392.1,26.99,"PA"
"8/6/2024 9:50",391.3,27.02,"PA"
"8/6/2024 10:00",392.1,27.07,"PA"
"8/6/2024 10:10",396.4,27.1,"PA"
"8/6/2024 10:20",398.8,27.15,"PA"
"8/6/2024 10:30",398.7,27.21,"PA"
"8/6/2024 10:40",399.1,27.28,"PA"
"8/6/2024 10:50",399.5,27.32,"PA"
"8/6/2024 11:00",401,27.38,"PA"
"8/6/2024 11:10",402.6,27.42,"PA"
"8/6/2024 11:20",403,27.45,"PA"
"8/6/2024 11:30",405.4,27.46,"PA"
"8/6/2024 11:40",405.4,27.46,"PA"
"8/6/2024 11:50",405,27.49,"PA"
"8/6/2024 12:00",406.1,27.51,"PA"
"8/6/2024 12:10",406.1,27.51,"PA"
"8/6/2024 12:20",407.7,27.52,"PA"
"8/6/2024 12:30",407.7,27.54,"PA"
"8/6/2024 12:40",405.7,27.59,"PA"
"8/6/2024 12:50",404.5,27.64,"PA"
"8/6/2024 13:00",402.9,27.66,"PA"
"8/6/2024 13:10",402.1,27.7,"PA"
"8/6/2024 13:20",401.7,27.77,"PA"
"8/6/2024 13:30",404,27.85,"PA"
"8/6/2024 13:40",403.6,27.89,"PA"
"8/6/2024 13:50",402.8,27.9,"PA"
"8/6/2024 14:00",405.2,27.83,"PA"
"8/6/2024 14:10",405.2,27.81,"PA"
"8/6/2024 14:20",404,27.77,"PA"
"8/6/2024 14:30",401.7,27.73,"PA"
"8/6/2024 14:40",402.1,27.69,"PA"
"8/6/2024 14:50",400.5,27.65,"PA"
"8/6/2024 15:00",399.8,27.6,"PA"
"8/6/2024 15:10",400.6,27.57,"PA"
"8/6/2024 15:20",400.2,27.51,"PA"
"8/6/2024 15:30",401,27.49,"PA"
"8/6/2024 15:40",401.8,27.43,"PA"
"8/6/2024 15:50",401.4,27.39,"PA"
"8/6/2024 16:00",400.7,27.36,"PA"
"8/6/2024 16:10",398.3,27.34,"PA"
"8/6/2024 16:20",394.4,27.3,"PA"
"8/6/2024 16:30",395.6,27.29,"PA"
"8/6/2024 16:40",390.8,27.25,"PA"
"8/6/2024 16:50",387.3,27.24,"PA"
"8/6/2024 17:00",387.7,27.22,"PA"
"8/6/2024 17:10",390.1,27.21,"PA"
"8/6/2024 17:20",388.1,27.2,"PA"
"8/6/2024 17:30",386.1,27.19,"PA"
"8/6/2024 17:40",384.1,27.17,"PA"
"8/6/2024 17:50",384.2,27.15,"PA"
"8/6/2024 18:00",383.4,27.14,"PA"
"8/6/2024 18:10",385,27.12,"PA"
"8/6/2024 18:20",386.9,27.09,"PA"
"8/6/2024 18:30",386.2,27.07,"PA"
"8/6/2024 18:40",384.6,27.05,"PA"
"8/6/2024 18:50",384.6,27.01,"PA"
"8/6/2024 19:00",387,27,"PA"
"8/6/2024 19:10",391.3,26.97,"PA"
"8/6/2024 19:20",388.6,26.94,"PA"
"8/6/2024 19:30",387.4,26.92,"PA"
"8/6/2024 19:40",388.2,26.9,"PA"
"8/6/2024 19:50",388.2,26.89,"PA"
"8/6/2024 20:00",389,26.86,"PA"
"8/6/2024 20:10",389.8,26.85,"PA"
"8/6/2024 20:20",390.2,26.84,"PA"
"8/6/2024 20:30",392.2,26.83,"PA"
"8/6/2024 20:40",393.8,26.8,"PA"
"8/6/2024 20:50",392.6,26.79,"PA"
"8/6/2024 21:00",391,26.78,"PA"
"8/6/2024 21:10",392.2,26.77,"PA"
"8/6/2024 21:20",391,26.76,"PA"
"8/6/2024 21:30",390.2,26.75,"PA"
"8/6/2024 21:40",389.1,26.75,"PA"
"8/6/2024 21:50",390.2,26.74,"PA"
"8/6/2024 22:00",392.2,26.74,"PA"
"8/6/2024 22:10",391.4,26.72,"PA"
"8/6/2024 22:20",391.4,26.72,"PA"
"8/6/2024 22:30",392.2,26.71,"PA"
"8/6/2024 22:40",389.9,26.71,"PA"
"8/6/2024 22:50",390.7,26.7,"PA"
"8/6/2024 23:00",390.7,26.7,"PA"
"8/6/2024 23:10",392.2,26.69,"PA"
"8/6/2024 23:20",392.6,26.69,"PA"
"8/6/2024 23:30",393,26.68,"PA"
"8/6/2024 23:40",393,26.67,"PA"
"8/6/2024 23:50",393,26.67,"PA"
"8/7/2024 0:00",393.8,26.67,"PA"
"8/7/2024 0:10",394.6,26.65,"PA"
"8/7/2024 0:20",395.4,26.64,"PA"
"8/7/2024 0:30",395.4,26.64,"PA"
"8/7/2024 0:40",396.6,26.64,"PA"
"8/7/2024 0:50",397.4,26.63,"PA"
"8/7/2024 1:00",397.8,26.62,"PA"
"8/7/2024 1:10",398.6,26.62,"PA"
"8/7/2024 1:20",396.6,26.61,"PA"
"8/7/2024 1:30",397.8,26.6,"PA"
"8/7/2024 1:40",398.2,26.6,"PA"
"8/7/2024 1:50",397.8,26.59,"PA"
"8/7/2024 2:00",398.6,26.59,"PA"
"8/7/2024 2:10",399.8,26.57,"PA"
"8/7/2024 2:20",399.8,26.57,"PA"
"8/7/2024 2:30",399.4,26.56,"PA"
"8/7/2024 2:40",399.8,26.55,"PA"
"8/7/2024 2:50",400.6,26.54,"PA"
"8/7/2024 3:00",401,26.53,"PA"
"8/7/2024 3:10",401,26.52,"PA"
"8/7/2024 3:20",401.8,26.5,"PA"
"8/7/2024 3:30",403.8,26.5,"PA"
"8/7/2024 3:40",404.6,26.49,"PA"
"8/7/2024 3:50",407,26.47,"PA"
"8/7/2024 4:00",405.8,26.45,"PA"
"8/7/2024 4:10",405.4,26.45,"PA"
"8/7/2024 4:20",405.4,26.44,"PA"
"8/7/2024 4:30",406.6,26.42,"PA"
"8/7/2024 4:40",407.4,26.41,"PA"
"8/7/2024 4:50",408.2,26.4,"PA"
"8/7/2024 5:00",408.6,26.4,"PA"
"8/7/2024 5:10",408.6,26.38,"PA"
"8/7/2024 5:20",407,26.38,"PA"
"8/7/2024 5:30",407.8,26.37,"PA"
"8/7/2024 5:40",408.6,26.35,"PA"
"8/7/2024 5:50",409.4,26.34,"PA"
"8/7/2024 6:00",409.4,26.33,"PA"
"8/7/2024 6:10",409,26.32,"PA"
"8/7/2024 6:20",409.8,26.32,"PA"
"8/7/2024 6:30",411.8,26.31,"PA"
"8/7/2024 6:40",412.2,26.3,"PA"
"8/7/2024 6:50",412.2,26.3,"PA"
"8/7/2024 7:00",412.6,26.29,"PA"
"8/7/2024 7:10",412.2,26.29,"PA"
"8/7/2024 7:20",411.4,26.29,"PA"
"8/7/2024 7:30",411.4,26.29,"PA"
"8/7/2024 7:40",411.8,26.3,"PA"
"8/7/2024 7:50",412.2,26.3,"PA"
"8/7/2024 8:00",412.2,26.32,"PA"
"8/7/2024 8:10",413,26.33,"PA"
"8/7/2024 8:20",414.1,26.34,"PA"
"8/7/2024 8:30",415.3,26.38,"PA"
"8/7/2024 8:40",415.7,26.4,"PA"
"8/7/2024 8:50",415.3,26.44,"PA"
"8/7/2024 9:00",416.1,26.47,"PA"
"8/7/2024 9:10",416.1,26.5,"PA"
"8/7/2024 9:20",416,26.54,"PA"
"8/7/2024 9:30",417.2,26.57,"PA"
"8/7/2024 9:40",420,26.62,"PA"
"8/7/2024 9:50",421.5,26.67,"PA"
"8/7/2024 10:00",422.7,26.72,"PA"
"8/7/2024 10:10",425.8,26.77,"PA"
"8/7/2024 10:20",427.8,26.83,"PA"
"8/7/2024 10:30",429.3,26.87,"PA"
"8/7/2024 10:40",430.1,26.93,"PA"
"8/7/2024 10:50",430.1,27,"PA"
"8/7/2024 11:00",430.4,27.06,"PA"
"8/7/2024 11:10",430.8,27.1,"PA"
"8/7/2024 11:20",431.2,27.17,"PA"
"8/7/2024 11:30",431.5,27.25,"PA"
"8/7/2024 11:40",429.1,27.3,"PA"
"8/7/2024 11:50",429.1,27.36,"PA"
"8/7/2024 12:00",427.1,27.4,"PA"
"8/7/2024 12:10",426.7,27.46,"PA"
"8/7/2024 12:20",426.3,27.52,"PA"
"8/7/2024 12:30",424.7,27.62,"PA"
"8/7/2024 12:40",424.2,27.69,"PA"
"8/7/2024 12:50",423.4,27.76,"PA"
"8/7/2024 13:00",423.4,27.8,"PA"
"8/7/2024 13:10",423,27.87,"PA"
"8/7/2024 13:20",422.1,27.96,"PA"
"8/7/2024 13:30",421.7,28.03,"PA"
"8/7/2024 13:40",422.1,28.07,"PA"
"8/7/2024 13:50",423.6,28.13,"PA"
"8/7/2024 14:00",425.2,28.15,"PA"
"8/7/2024 14:10",423.2,28.19,"PA"
"8/7/2024 14:20",423.2,28.22,"PA"
"8/7/2024 14:30",423.2,28.25,"PA"
"8/7/2024 14:40",421.6,28.27,"PA"
"8/7/2024 14:50",420.4,28.27,"PA"
"8/7/2024 15:00",418.8,28.27,"PA"
"8/7/2024 15:10",418.1,28.25,"PA"
"8/7/2024 15:20",416.1,28.22,"PA"
"8/7/2024 15:30",415.7,28.21,"PA"
"8/7/2024 15:40",414.5,28.18,"PA"
"8/7/2024 15:50",413.4,28.14,"PA"
"8/7/2024 16:00",411.4,28.13,"PA"
"8/7/2024 16:10",410.2,28.08,"PA"
"8/7/2024 16:20",410.2,28.05,"PA"
"8/7/2024 16:30",407.9,28.03,"PA"
"8/7/2024 16:40",409.9,27.97,"PA"
"8/7/2024 16:50",412.7,27.92,"PA"
"8/7/2024 17:00",413.1,27.9,"PA"
"8/7/2024 17:10",413.5,27.84,"PA"
"8/7/2024 17:20",415.9,27.81,"PA"
"8/7/2024 17:30",419.1,27.76,"PA"
"8/7/2024 17:40",420.7,27.72,"PA"
"8/7/2024 17:50",419.9,27.67,"PA"
"8/7/2024 18:00",421.1,27.62,"PA"
"8/7/2024 18:10",422.3,27.57,"PA"
"8/7/2024 18:20",421.9,27.52,"PA"
"8/7/2024 18:30",425.1,27.49,"PA"
"8/7/2024 18:40",424.3,27.44,"PA"
"8/7/2024 18:50",424.4,27.39,"PA"
"8/7/2024 19:00",424.4,27.35,"PA"
"8/7/2024 19:10",425.6,27.3,"PA"
"8/7/2024 19:20",428.8,27.29,"PA"
"8/7/2024 19:30",431.9,27.24,"PA"
"8/7/2024 19:40",431.2,27.2,"PA"
"8/7/2024 19:50",430,27.16,"PA"
"8/7/2024 20:00",425.7,27.13,"PA"
"8/7/2024 20:10",426.1,27.1,"PA"
"8/7/2024 20:20",425.7,27.07,"PA"
"8/7/2024 20:30",425.3,27.05,"PA"
"8/7/2024 20:40",423.7,27.02,"PA"
"8/7/2024 20:50",423,26.99,"PA"
"8/7/2024 21:00",423.8,26.98,"PA"
"8/7/2024 21:10",419.8,26.95,"PA"
"8/7/2024 21:20",417.1,26.93,"PA"
"8/7/2024 21:30",417.1,26.91,"PA"
"8/7/2024 21:40",414.3,26.9,"PA"
"8/7/2024 21:50",410.7,26.87,"PA"
"8/7/2024 22:00",408.4,26.86,"PA"
"8/7/2024 22:10",405.2,26.85,"PA"
"8/7/2024 22:20",405.6,26.83,"PA"
"8/7/2024 22:30",404.8,26.82,"PA"
"8/7/2024 22:40",402.9,26.8,"PA"
"8/7/2024 22:50",403.3,26.8,"PA"
"8/7/2024 23:00",402.1,26.79,"PA"
"8/7/2024 23:10",402.5,26.78,"PA"
"8/7/2024 23:20",402.1,26.77,"PA"
"8/7/2024 23:30",401.7,26.76,"PA"
"8/7/2024 23:40",402.1,26.75,"PA"
"8/7/2024 23:50",404.5,26.75,"PA"
"8/8/2024 0:00",404.5,26.74,"PA"
"8/8/2024 0:10",404.9,26.72,"PA"
"8/8/2024 0:20",404.9,26.72,"PA"
"8/8/2024 0:30",403.7,26.71,"PA"
"8/8/2024 0:40",404.1,26.71,"PA"
"8/8/2024 0:50",404.5,26.7,"PA"
"8/8/2024 1:00",404.5,26.69,"PA"
"8/8/2024 1:10",404.5,26.68,"PA"
"8/8/2024 1:20",404.9,26.68,"PA"
"8/8/2024 1:30",404.5,26.67,"PA"
"8/8/2024 1:40",404.1,26.65,"PA"
"8/8/2024 1:50",404.1,26.64,"PA"
"8/8/2024 2:00",404.9,26.63,"PA"
"8/8/2024 2:10",406.1,26.62,"PA"
"8/8/2024 2:20",406.9,26.61,"PA"
"8/8/2024 2:30",405.3,26.59,"PA"
"8/8/2024 2:40",405.7,26.6,"PA"
"8/8/2024 2:50",407.3,26.56,"PA"
"8/8/2024 3:00",404.6,26.55,"PA"
"8/8/2024 3:10",405,26.54,"PA"
"8/8/2024 3:20",406.5,26.54,"PA"
"8/8/2024 3:30",405.4,26.53,"PA"
"8/8/2024 3:40",404.6,26.52,"PA"
"8/8/2024 3:50",402.2,26.52,"PA"
"8/8/2024 4:00",402.2,26.52,"PA"
"8/8/2024 4:10",403,26.49,"PA"
"8/8/2024 4:20",404.2,26.49,"PA"
"8/8/2024 4:30",403,26.48,"PA"
"8/8/2024 4:40",406.6,26.46,"PA"
"8/8/2024 4:50",408.2,26.45,"PA"
